id,correct,red_flag_correct_count,differential_correct_count,red_flag_correct_any_count,red_flag_correct_bot_count,red_flag_correct_user_count,differential_correct_any_count,differential_correct_bot_count,differential_correct_user_count,red_flag_correct,differential_correct,red_flag_correct_any,red_flag_correct_bot,red_flag_correct_user,differential_correct_any,differential_correct_bot,differential_correct_user
464853,True,1,1,3,3.0,1,6,6.0,1,True,True,True,True,True,True,True,True
464841,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464839,True,1,1,1,1.0,1,2,2.0,1,True,True,True,True,True,True,True,True
464824,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464919,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
464806,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464774,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464767,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464762,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
464741,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464722,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464712,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464705,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464699,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464679,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
464795,True,0,0,2,2.0,1,3,3.0,1,False,False,True,True,True,True,True,True
464658,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464920,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464941,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465409,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
465392,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465374,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465365,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465362,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465353,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465352,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
465125,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465081,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464939,False,0,0,3,3.0,0,4,4.0,0,False,False,True,True,False,True,True,False
465056,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465041,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465027,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465023,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464999,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464991,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464990,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464967,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
464961,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464946,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465055,True,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
464619,True,1,1,1,1.0,1,3,3.0,1,True,True,True,True,True,True,True,True
464617,True,0,0,2,2.0,1,3,3.0,1,False,False,True,True,True,True,True,True
464612,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467776,True,0,0,2,1.0,1,2,1.0,1,False,False,True,True,True,True,True,True
467688,False,2,2,3,3.0,1,3,3.0,1,True,True,True,True,True,True,True,True
467677,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467676,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467672,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467668,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467644,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467642,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467632,False,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
467789,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467627,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
467574,True,1,1,2,2.0,1,2,2.0,1,True,True,True,True,True,True,True,True
467573,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
467565,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467551,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467533,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467531,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467496,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467494,False,1,1,2,2.0,0,2,2.0,0,True,True,True,True,False,True,True,False
467492,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
467615,False,2,2,2,2.0,0,2,2.0,0,True,True,True,True,False,True,True,False
467803,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467804,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467813,False,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
464604,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464602,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464589,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464582,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464570,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464565,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464560,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464522,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464520,True,0,0,2,2.0,0,3,3.0,0,False,False,True,True,False,True,True,False
464508,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464456,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464448,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
464445,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464444,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464443,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464437,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464419,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464406,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
464401,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
467832,False,2,2,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
467820,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465417,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467491,False,1,1,4,4.0,1,4,4.0,1,True,True,True,True,True,True,True,True
465418,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465443,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464461,True,1,1,2,2.0,0,4,4.0,0,True,True,True,True,False,True,True,False
464455,True,0,0,1,0.0,1,1,0.0,1,False,False,True,False,True,True,False,True
464433,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464413,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464411,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464405,True,0,0,0,0.0,0,1,1.0,1,False,False,False,False,False,True,True,True
464404,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464399,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467822,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464463,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467811,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467773,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467772,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467763,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467756,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467682,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
467670,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
467666,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467650,True,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
467622,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467778,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467612,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464467,True,0,1,2,2.0,0,4,4.0,0,False,True,True,True,False,True,True,False
464479,False,0,0,0,0.0,0,3,2.0,1,False,False,False,False,False,True,True,True
464574,True,1,2,2,1.0,1,4,2.0,2,True,True,True,True,True,True,True,True
464556,True,0,0,0,0.0,0,1,0.0,1,False,False,False,False,False,True,False,True
464555,True,2,4,2,2.0,0,4,4.0,0,True,True,True,True,False,True,True,False
464551,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464534,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464531,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464530,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464523,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464517,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464478,True,0,0,2,2.0,0,3,3.0,0,False,False,True,True,False,True,True,False
464514,True,1,2,2,2.0,0,5,4.0,1,True,True,True,True,False,True,True,True
464510,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
464505,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464504,True,0,0,3,3.0,0,5,5.0,0,False,False,True,True,False,True,True,False
464499,True,1,2,2,1.0,1,4,2.0,2,True,True,True,True,True,True,True,True
464497,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
464492,False,0,0,2,2.0,0,5,4.0,1,False,False,True,True,False,True,True,True
464486,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
464484,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464483,False,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
464513,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467605,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467594,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467590,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
467370,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467368,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467358,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467355,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467031,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
466959,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
466282,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465589,False,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
465576,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467371,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465573,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465547,True,1,1,2,2.0,0,3,3.0,0,True,True,True,True,False,True,True,False
465538,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465521,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
465494,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
465493,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465488,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465487,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465453,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465447,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465562,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467374,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
467389,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467393,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467588,True,1,1,1,1.0,0,2,2.0,1,True,True,True,True,False,True,True,True
467585,True,1,1,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
467580,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
467570,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
467557,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467545,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467537,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467501,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467481,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467480,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467478,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
467455,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467454,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467447,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467443,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
467421,True,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
467417,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467412,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467411,True,0,0,1,1.0,0,3,3.0,0,False,False,True,True,False,True,True,False
467409,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467399,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465439,True,0,0,1,1.0,0,3,3.0,0,False,False,True,True,False,True,True,False
464586,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467487,False,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
467463,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465495,True,0,0,1,1.0,0,3,3.0,0,False,False,True,True,False,True,True,False
465484,False,1,2,0,0.0,0,2,2.0,0,True,True,False,False,False,True,True,False
465478,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465459,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465454,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465416,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465406,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465394,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465391,False,1,1,0,0.0,0,1,1.0,1,True,True,False,False,False,True,True,True
465512,False,0,2,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
465390,False,1,1,0,0.0,0,1,1.0,0,True,True,False,False,False,True,True,False
465386,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465370,True,0,0,1,1.0,1,1,1.0,1,False,False,True,True,True,True,True,True
465366,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
465364,False,0,1,1,1.0,1,2,2.0,1,False,True,True,True,True,True,True,True
465130,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465113,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465080,True,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
465063,False,0,1,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
465060,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465389,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465044,False,0,2,0,0.0,0,2,2.0,2,False,True,False,False,False,True,True,True
465527,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465549,True,0,2,0,0.0,0,3,3.0,0,False,True,False,False,False,True,True,False
467522,True,0,0,1,1.0,0,4,3.0,2,False,False,True,True,False,True,True,True
467497,True,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467462,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467458,False,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
467445,True,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
467433,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467431,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467418,True,1,2,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
467402,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465530,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467401,True,0,1,0,0.0,0,2,2.0,0,False,True,False,False,False,True,True,False
467391,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467388,True,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
467373,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467372,True,0,2,0,0.0,0,3,3.0,0,False,True,False,False,False,True,True,False
467045,False,0,2,0,0.0,0,1,1.0,1,False,True,False,False,False,True,True,True
466285,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465585,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465584,False,0,1,0,0.0,0,2,1.0,2,False,True,False,False,False,True,True,True
465553,False,1,1,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
467392,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
465006,True,0,1,1,1.0,0,1,1.0,0,False,True,True,True,False,True,True,False
465002,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464977,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464660,True,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
464652,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464651,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464643,False,0,1,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
464631,False,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
464630,True,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464628,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
464625,False,0,0,1,1.0,0,5,5.0,0,False,False,True,True,False,True,True,False
464618,True,0,1,0,0.0,0,0,0.0,0,False,True,False,False,False,False,False,False
464666,True,1,1,0,0.0,0,1,1.0,0,True,True,False,False,False,True,True,False
464615,False,0,0,1,1.0,0,3,3.0,0,False,False,True,True,False,True,True,False
464571,False,0,1,0,0.0,0,2,2.0,0,False,True,False,False,False,True,True,False
464548,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464536,False,2,4,3,3.0,0,4,4.0,0,True,True,True,True,False,True,True,False
464529,True,0,1,0,0.0,0,0,0.0,0,False,True,False,False,False,False,False,False
464525,False,1,2,3,3.0,0,3,3.0,0,True,True,True,True,False,True,True,False
464502,False,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
464489,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464481,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464415,False,0,2,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
464597,False,0,1,0,0.0,0,0,0.0,0,False,True,False,False,False,False,False,False
464685,False,1,1,0,0.0,0,1,1.0,0,True,True,False,False,False,True,True,False
464716,True,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
464724,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464972,False,0,0,0,0.0,0,1,1.0,1,False,False,False,False,False,True,True,True
464963,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464933,True,1,1,1,1.0,1,2,2.0,1,True,True,True,True,True,True,True,True
464926,True,1,1,0,0.0,0,0,0.0,0,True,True,False,False,False,False,False,False
464879,True,1,1,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
464863,True,1,2,1,1.0,0,3,3.0,0,True,True,True,True,False,True,True,False
464850,True,2,3,0,0.0,0,1,1.0,0,True,True,False,False,False,True,True,False
464826,True,1,1,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
464814,True,1,2,1,1.0,0,2,2.0,0,True,True,True,True,False,True,True,False
464812,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464809,False,0,1,0,0.0,0,0,0.0,0,False,True,False,False,False,False,False,False
464808,False,1,1,0,0.0,0,1,1.0,0,True,True,False,False,False,True,True,False
464805,True,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
464797,False,0,1,3,3.0,0,6,6.0,0,False,True,True,True,False,True,True,False
464776,False,0,0,0,0.0,0,2,2.0,0,False,False,False,False,False,True,True,False
464773,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464771,False,0,1,0,0.0,0,0,0.0,0,False,True,False,False,False,False,False,False
464739,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464737,False,0,1,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
464733,True,0,0,1,1.0,0,2,2.0,0,False,False,True,True,False,True,True,False
464725,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467541,True,1,1,1,1.0,1,2,2.0,2,True,True,True,True,True,True,True,True
467483,False,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
467543,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467595,False,0,1,0,0.0,0,1,1.0,0,False,True,False,False,False,True,True,False
465433,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465431,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465430,False,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
465419,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465402,True,1,1,2,2.0,1,2,2.0,1,True,True,True,True,True,True,True,True
465379,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465358,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465347,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465078,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
465463,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
465065,False,2,2,3,3.0,1,3,3.0,1,True,True,True,True,True,True,True,True
464992,False,2,2,3,3.0,1,3,3.0,1,True,True,True,True,True,True,True,True
464984,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464975,True,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464964,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
464962,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
464955,True,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
464932,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464917,True,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
464907,False,1,1,2,2.0,1,3,3.0,1,True,True,True,True,True,True,True,True
465039,False,1,1,2,2.0,0,2,2.0,0,True,True,True,True,False,True,True,False
464888,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465467,False,0,0,3,3.0,1,3,3.0,1,False,False,True,True,True,True,True,True
465502,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467450,True,1,1,2,2.0,0,2,2.0,0,True,True,True,True,False,True,True,False
467446,False,0,0,0,0.0,0,1,1.0,0,False,False,False,False,False,True,True,False
467429,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467416,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467414,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
467387,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
467363,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
467356,False,2,2,3,2.0,1,3,2.0,1,True,True,True,True,True,True,True,True
467350,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465470,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465581,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465560,False,0,0,2,2.0,0,2,2.0,0,False,False,True,True,False,True,True,False
465552,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465548,False,0,0,1,1.0,0,1,1.0,0,False,False,True,True,False,True,True,False
465543,False,1,1,1,1.0,0,1,1.0,0,True,True,True,True,False,True,True,False
465523,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465520,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465519,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
465513,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465507,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
465571,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464883,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464878,False,0,0,2,2.0,1,2,2.0,1,False,False,True,True,True,True,True,True
464873,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464470,False,0,0,0,0.0,0,0,0.0,0,False,False,False,False,False,False,False,False
464439,False,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
464431,True,1,1,1,1.0,1,1,1.0,1,True,True,True,True,True,True,True,True
